"","X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","dateout","datecoll","duration"
"5257",4136,"GuamRacetrackL1","Guam","race","L1","y","r","Isoptera",1,2018-01-12,2018-01-15,3
"5258",4144,"GuamRacetrackL1","Guam","race","L1","y","b","Isoptera",1,2018-01-12,2018-01-15,3
"5259",4151,"GuamRacetrackL2","Guam","race","L2","y","r","Isoptera",1,2018-01-12,2018-01-15,3
"5260",4162,"GuamRacetrackL3","Guam","race","L3","r","y","Isoptera",1,2018-01-12,2018-01-15,3
"5261",4175,"GuamRacetrackL3","Guam","race","L3","r","b","Isoptera",1,2018-01-12,2018-01-15,3
"5262",4178,"GuamRitiL1","Guam","riti","L1","w","y","Isoptera",1,2018-01-12,2018-01-15,3
"5263",4180,"GuamRitiL1","Guam","riti","L1","r","b","Isoptera",1,2018-01-12,2018-01-15,3
"5264",4194,"GuamRitiL2","Guam","riti","L2","w","r","Isoptera",1,2018-01-12,2018-01-15,3
"5265",4200,"GuamRitiL2","Guam","riti","L2","b","b","Isoptera",1,2018-01-12,2018-01-15,3
"5266",4205,"GuamRitiL2","Guam","riti","L2","y","b","Isoptera",1,2018-01-12,2018-01-15,3
"5267",4206,"GuamRitiL2","Guam","riti","L2","r","w","Isoptera",1,2018-01-12,2018-01-15,3
"5268",4212,"GuamRitiL3","Guam","riti","L3","b","y","Isoptera",1,2018-01-12,2018-01-15,3
"5269",4216,"GuamRitiL3","Guam","riti","L3","b","b","Isoptera",1,2018-01-12,2018-01-15,3
"5270",4256,"GuamSblasL2","Guam","sblas","L2","y","b","Isoptera",1,2018-01-12,2018-01-15,3
"5271",4323,"SaipanForbiGridL1","Saipan","forbig","L1","y","b","Isoptera",1,2018-01-17,2018-01-20,3
"5272",4340,"SaipanForbiGridL2","Saipan","forbig","L2","y","w","Isoptera",1,2018-01-17,2018-01-20,3
"5273",4377,"SaipanLADTAL1","Saipan","ladta","L1","r","b","Isoptera",1,2018-01-17,2018-01-20,3
"5274",4389,"SaipanLADTAL2","Saipan","ladta","L2","y","r","Isoptera",1,2018-01-17,2018-01-20,3
"5275",4397,"SaipanLADTAL2","Saipan","ladta","L2","w","r","Isoptera",1,2018-01-17,2018-01-20,3
"5276",4400,"SaipanLADTAL2","Saipan","ladta","L2","r","w","Isoptera",1,2018-01-17,2018-01-20,3
"5277",4432,"SaipanLADTGL2","Saipan","ladtg","L2","r","r","Isoptera",1,2018-01-17,2018-01-20,3
"5278",4449,"SaipanMTRLL1","Saipan","mtrl","L1","y","r","Isoptera",1,2018-01-17,2018-01-20,3
"5279",4463,"SaipanMTRLL2","Saipan","mtrl","L2","y","y","Isoptera",1,2018-01-17,2018-01-20,3
"5280",4464,"SaipanMTRLL2","Saipan","mtrl","L2","y","w","Isoptera",1,2018-01-17,2018-01-20,3
"5281",4467,"SaipanMTRLL3","Saipan","mtrl","L3","y","y","Isoptera",1,2018-01-17,2018-01-20,3
"5282",4478,"SaipanMTRLL3","Saipan","mtrl","L3","w","b","Isoptera",1,2018-01-17,2018-01-20,3
"5283",4480,"SaipanMTRLL3","Saipan","mtrl","L3","w","y","Isoptera",1,2018-01-17,2018-01-20,3
"5284",4559,"GuamNblasL2","Guam","nblas","L2","b","b","Partial",1,2018-01-12,2018-01-15,3
"5285",4561,"GuamNblasL3","Guam","nblas","L3","r","r","Partial",1,2018-01-12,2018-01-15,3
"5286",4564,"GuamNblasL3","Guam","nblas","L3","r","y","Partial",1,2018-01-12,2018-01-15,3
"5287",4570,"GuamNblasL3","Guam","nblas","L3","y","w","Partial",1,2018-01-12,2018-01-15,3
"5288",4629,"GuamRitiL1","Guam","riti","L1","r","y","Partial",1,2018-01-12,2018-01-15,3
"5289",4632,"GuamRitiL1","Guam","riti","L1","w","r","Partial",1,2018-01-12,2018-01-15,3
"5290",4656,"GuamRitiL2","Guam","riti","L2","r","b","Partial",1,2018-01-12,2018-01-15,3
"5291",4659,"GuamRitiL3","Guam","riti","L3","b","r","Partial",1,2018-01-12,2018-01-15,3
"5292",4661,"GuamRitiL3","Guam","riti","L3","r","w","Partial",1,2018-01-12,2018-01-15,3
"5293",4770,"SaipanForbiAL3","Saipan","forbia","L3","y","r","Partial",1,2018-01-17,2018-01-20,3
"5294",4782,"SaipanForbiGridL1","Saipan","forbig","L1","r","y","Partial",1,2018-01-17,2018-01-20,3
"5295",4789,"SaipanForbiGridL2","Saipan","forbig","L2","y","r","Partial",1,2018-01-17,2018-01-20,3
"5296",4793,"SaipanForbiGridL2","Saipan","forbig","L2","b","r","Partial",1,2018-01-17,2018-01-20,3
"5297",4796,"SaipanForbiGridL2","Saipan","forbig","L2","w","w","Partial",1,2018-01-17,2018-01-20,3
"5298",4805,"SaipanForbiGridL3","Saipan","forbig","L3","r","r","Partial",1,2018-01-17,2018-01-20,3
"5299",4812,"SaipanForbiGridL3","Saipan","forbig","L3","w","w","Partial",1,2018-01-17,2018-01-20,3
"5300",4852,"SaipanLADTAL3","Saipan","ladta","L3","r","b","Partial",1,2018-01-17,2018-01-20,3
"5301",4871,"SaipanLADTGL2","Saipan","ladtg","L2","r","w","Partial",1,2018-01-17,2018-01-20,3
"5302",4946,"GuamAnaoL2","Guam","anao","L2","b","b","Trichoptera",1,2018-01-12,2018-01-15,3
"5303",4982,"GuamNblasL1","Guam","nblas","L1","b","b","Trichoptera",1,2018-01-12,2018-01-15,3
"5304",5064,"GuamRacetrackL3","Guam","race","L3","w","y","Trichoptera",1,2018-01-12,2018-01-15,3
"5305",5068,"GuamRacetrackL3","Guam","race","L3","b","y","Trichoptera",1,2018-01-12,2018-01-15,3
"5306",5071,"GuamRacetrackL3","Guam","race","L3","r","b","Trichoptera",1,2018-01-12,2018-01-15,3
"5307",5181,"SaipanForbiAL1","Saipan","forbia","L1","w","w","Trichoptera",1,2018-01-17,2018-01-20,3
"5308",5182,"SaipanForbiAL1","Saipan","forbia","L1","y","b","Trichoptera",1,2018-01-17,2018-01-20,3
"5309",5195,"SaipanForbiAL2","Saipan","forbia","L2","w","y","Trichoptera",1,2018-01-17,2018-01-20,3
"5310",5215,"SaipanForbiAL3","Saipan","forbia","L3","y","y","Trichoptera",1,2018-01-17,2018-01-20,3
"5311",5244,"SaipanForbiGridL2","Saipan","forbig","L2","w","w","Trichoptera",1,2018-01-17,2018-01-20,3
"5312",5249,"SaipanForbiGridL2","Saipan","forbig","L2","r","r","Trichoptera",1,2018-01-17,2018-01-20,3
"5313",5252,"SaipanForbiGridL3","Saipan","forbig","L3","y","r","Trichoptera",1,2018-01-17,2018-01-20,3
"5314",5291,"SaipanLADTAL2","Saipan","ladta","L2","w","b","Trichoptera",1,2018-01-17,2018-01-20,3
"5315",5305,"SaipanLADTAL3","Saipan","ladta","L3","b","y","Trichoptera",1,2018-01-17,2018-01-20,3
"5316",5316,"SaipanLADTGL2","Saipan","ladtg","L2","r","b","Trichoptera",1,2018-01-17,2018-01-20,3
"5317",5322,"SaipanLADTGL2","Saipan","ladtg","L2","y","b","Trichoptera",1,2018-01-17,2018-01-20,3
"5318",5359,"SaipanMTRLL2","Saipan","mtrl","L2","y","y","Trichoptera",1,2018-01-17,2018-01-20,3
"5319",5510,"GuamRacetrackL3","Guam","race","L3","y","y","other",1,2018-01-12,2018-01-15,3
"5320",5518,"GuamRacetrackL3","Guam","race","L3","w","r","other",1,2018-01-12,2018-01-15,3
"5321",5570,"GuamSblasL1","Guam","sblas","L1","y","y","other",1,2018-01-12,2018-01-15,3
"5322",5606,"GuamSblasL3","Guam","sblas","L3","r","w","other",1,2018-01-12,2018-01-15,3
"5323",5714,"SaipanLADTAL1","Saipan","ladta","L1","y","y","other",1,2018-01-17,2018-01-20,3
"5324",5721,"SaipanLADTAL1","Saipan","ladta","L1","r","b","other",1,2018-01-17,2018-01-20,3
"5325",5735,"SaipanLADTAL2","Saipan","ladta","L2","b","b","other",1,2018-01-17,2018-01-20,3
"5326",5784,"SaipanMTRLL1","Saipan","mtrl","L1","r","w","other",1,2018-01-17,2018-01-20,3
"5327",52,"GuamNblasL1","Guam","nblas","L1","r","w","Diptera",2,2018-01-12,2018-01-15,3
"5328",62,"GuamNblasL1","Guam","nblas","L1","w","b","Diptera",2,2018-01-12,2018-01-15,3
"5329",100,"GuamRacetrackL1","Guam","race","L1","y","y","Diptera",2,2018-01-12,2018-01-15,3
"5330",105,"GuamRacetrackL1","Guam","race","L1","b","r","Diptera",2,2018-01-12,2018-01-15,3
"5331",106,"GuamRacetrackL1","Guam","race","L1","b","b","Diptera",2,2018-01-12,2018-01-15,3
"5332",112,"GuamRacetrackL1","Guam","race","L1","y","b","Diptera",2,2018-01-12,2018-01-15,3
"5333",114,"GuamRacetrackL2","Guam","race","L2","b","y","Diptera",2,2018-01-12,2018-01-15,3
"5334",116,"GuamRacetrackL2","Guam","race","L2","b","r","Diptera",2,2018-01-12,2018-01-15,3
"5335",121,"GuamRacetrackL2","Guam","race","L2","y","b","Diptera",2,2018-01-12,2018-01-15,3
"5336",127,"GuamRacetrackL2","Guam","race","L2","r","b","Diptera",2,2018-01-12,2018-01-15,3
"5337",140,"GuamRacetrackL3","Guam","race","L3","b","y","Diptera",2,2018-01-12,2018-01-15,3
"5338",194,"GuamSblasL1","Guam","sblas","L1","y","y","Diptera",2,2018-01-12,2018-01-15,3
"5339",235,"GuamSblasL3","Guam","sblas","L3","w","b","Diptera",2,2018-01-12,2018-01-15,3
"5340",246,"SaipanForbiAL1","Saipan","forbia","L1","r","r","Diptera",2,2018-01-17,2018-01-20,3
"5341",247,"SaipanForbiAL1","Saipan","forbia","L1","r","w","Diptera",2,2018-01-17,2018-01-20,3
"5342",249,"SaipanForbiAL1","Saipan","forbia","L1","w","r","Diptera",2,2018-01-17,2018-01-20,3
"5343",254,"SaipanForbiAL1","Saipan","forbia","L1","y","b","Diptera",2,2018-01-17,2018-01-20,3
"5344",258,"SaipanForbiAL1","Saipan","forbia","L1","r","b","Diptera",2,2018-01-17,2018-01-20,3
"5345",264,"SaipanForbiAL2","Saipan","forbia","L2","b","b","Diptera",2,2018-01-17,2018-01-20,3
"5346",266,"SaipanForbiAL2","Saipan","forbia","L2","b","r","Diptera",2,2018-01-17,2018-01-20,3
"5347",274,"SaipanForbiAL2","Saipan","forbia","L2","r","r","Diptera",2,2018-01-17,2018-01-20,3
"5348",281,"SaipanForbiAL3","Saipan","forbia","L3","w","w","Diptera",2,2018-01-17,2018-01-20,3
"5349",285,"SaipanForbiAL3","Saipan","forbia","L3","b","b","Diptera",2,2018-01-17,2018-01-20,3
"5350",304,"SaipanForbiGridL1","Saipan","forbig","L1","w","b","Diptera",2,2018-01-17,2018-01-20,3
"5351",305,"SaipanForbiGridL1","Saipan","forbig","L1","w","r","Diptera",2,2018-01-17,2018-01-20,3
"5352",311,"SaipanForbiGridL2","Saipan","forbig","L2","b","b","Diptera",2,2018-01-17,2018-01-20,3
"5353",320,"SaipanForbiGridL2","Saipan","forbig","L2","r","w","Diptera",2,2018-01-17,2018-01-20,3
"5354",332,"SaipanForbiGridL3","Saipan","forbig","L3","w","w","Diptera",2,2018-01-17,2018-01-20,3
"5355",339,"SaipanLADTAL1","Saipan","ladta","L1","y","b","Diptera",2,2018-01-17,2018-01-20,3
"5356",343,"SaipanLADTAL1","Saipan","ladta","L1","y","r","Diptera",2,2018-01-17,2018-01-20,3
"5357",345,"SaipanLADTAL1","Saipan","ladta","L1","r","b","Diptera",2,2018-01-17,2018-01-20,3
"5358",348,"SaipanLADTAL1","Saipan","ladta","L1","r","w","Diptera",2,2018-01-17,2018-01-20,3
"5359",350,"SaipanLADTAL1","Saipan","ladta","L1","b","w","Diptera",2,2018-01-17,2018-01-20,3
"5360",352,"SaipanLADTAL1","Saipan","ladta","L1","w","w","Diptera",2,2018-01-17,2018-01-20,3
"5361",355,"SaipanLADTAL2","Saipan","ladta","L2","y","b","Diptera",2,2018-01-17,2018-01-20,3
"5362",363,"SaipanLADTAL2","Saipan","ladta","L2","w","b","Diptera",2,2018-01-17,2018-01-20,3
"5363",366,"SaipanLADTAL2","Saipan","ladta","L2","r","y","Diptera",2,2018-01-17,2018-01-20,3
"5364",372,"SaipanLADTAL3","Saipan","ladta","L3","r","b","Diptera",2,2018-01-17,2018-01-20,3
"5365",390,"SaipanLADTGL2","Saipan","ladtg","L2","b","r","Diptera",2,2018-01-17,2018-01-20,3
"5366",392,"SaipanLADTGL2","Saipan","ladtg","L2","w","y","Diptera",2,2018-01-17,2018-01-20,3
"5367",394,"SaipanLADTGL2","Saipan","ladtg","L2","y","b","Diptera",2,2018-01-17,2018-01-20,3
"5368",398,"SaipanLADTGL2","Saipan","ladtg","L2","r","y","Diptera",2,2018-01-17,2018-01-20,3
"5369",399,"SaipanLADTGL2","Saipan","ladtg","L2","w","w","Diptera",2,2018-01-17,2018-01-20,3
"5370",402,"SaipanMTRLL1","Saipan","mtrl","L1","w","y","Diptera",2,2018-01-17,2018-01-20,3
"5371",409,"SaipanMTRLL1","Saipan","mtrl","L1","r","r","Diptera",2,2018-01-17,2018-01-20,3
"5372",412,"SaipanMTRLL1","Saipan","mtrl","L1","b","r","Diptera",2,2018-01-17,2018-01-20,3
"5373",416,"SaipanMTRLL1","Saipan","mtrl","L1","y","w","Diptera",2,2018-01-17,2018-01-20,3
"5374",425,"SaipanMTRLL2","Saipan","mtrl","L2","w","b","Diptera",2,2018-01-17,2018-01-20,3
"5375",431,"SaipanMTRLL2","Saipan","mtrl","L2","y","y","Diptera",2,2018-01-17,2018-01-20,3
"5376",439,"SaipanMTRLL3","Saipan","mtrl","L3","y","w","Diptera",2,2018-01-17,2018-01-20,3
"5377",441,"SaipanMTRLL3","Saipan","mtrl","L3","w","w","Diptera",2,2018-01-17,2018-01-20,3
"5378",447,"SaipanMTRLL3","Saipan","mtrl","L3","b","r","Diptera",2,2018-01-17,2018-01-20,3
"5379",708,"SaipanForbiAL2","Saipan","forbia","L2","y","y","Hemiptera",2,2018-01-17,2018-01-20,3
"5380",709,"SaipanForbiAL2","Saipan","forbia","L2","y","w","Hemiptera",2,2018-01-17,2018-01-20,3
"5381",753,"SaipanForbiGridL1","Saipan","forbig","L1","w","r","Hemiptera",2,2018-01-17,2018-01-20,3
"5382",754,"SaipanForbiGridL2","Saipan","forbig","L2","y","y","Hemiptera",2,2018-01-17,2018-01-20,3
"5383",755,"SaipanForbiGridL2","Saipan","forbig","L2","y","b","Hemiptera",2,2018-01-17,2018-01-20,3
"5384",756,"SaipanForbiGridL2","Saipan","forbig","L2","y","w","Hemiptera",2,2018-01-17,2018-01-20,3
"5385",764,"SaipanForbiGridL2","Saipan","forbig","L2","w","w","Hemiptera",2,2018-01-17,2018-01-20,3
"5386",774,"SaipanForbiGridL3","Saipan","forbig","L3","r","w","Hemiptera",2,2018-01-17,2018-01-20,3
"5387",780,"SaipanForbiGridL3","Saipan","forbig","L3","w","w","Hemiptera",2,2018-01-17,2018-01-20,3
"5388",786,"SaipanLADTAL1","Saipan","ladta","L1","y","y","Hemiptera",2,2018-01-17,2018-01-20,3
"5389",790,"SaipanLADTAL1","Saipan","ladta","L1","r","r","Hemiptera",2,2018-01-17,2018-01-20,3
"5390",821,"SaipanLADTAL3","Saipan","ladta","L3","r","y","Hemiptera",2,2018-01-17,2018-01-20,3
"5391",844,"SaipanLADTGL2","Saipan","ladtg","L2","w","r","Hemiptera",2,2018-01-17,2018-01-20,3
"5392",854,"SaipanMTRLL1","Saipan","mtrl","L1","r","y","Hemiptera",2,2018-01-17,2018-01-20,3
"5393",870,"SaipanMTRLL2","Saipan","mtrl","L2","w","r","Hemiptera",2,2018-01-17,2018-01-20,3
"5394",871,"SaipanMTRLL2","Saipan","mtrl","L2","y","r","Hemiptera",2,2018-01-17,2018-01-20,3
"5395",881,"SaipanMTRLL2","Saipan","mtrl","L2","y","b","Hemiptera",2,2018-01-17,2018-01-20,3
"5396",884,"SaipanMTRLL3","Saipan","mtrl","L3","r","y","Hemiptera",2,2018-01-17,2018-01-20,3
"5397",889,"SaipanMTRLL3","Saipan","mtrl","L3","w","w","Hemiptera",2,2018-01-17,2018-01-20,3
"5398",896,"SaipanMTRLL3","Saipan","mtrl","L3","w","y","Hemiptera",2,2018-01-17,2018-01-20,3
"5399",966,"GuamNblasL2","Guam","nblas","L2","w","y","Coleoptera",2,2018-01-12,2018-01-15,3
"5400",1075,"GuamRitiL3","Guam","riti","L3","b","r","Coleoptera",2,2018-01-12,2018-01-15,3
"5401",1131,"GuamSblasL3","Guam","sblas","L3","w","b","Coleoptera",2,2018-01-12,2018-01-15,3
"5402",1163,"SaipanForbiAL2","Saipan","forbia","L2","w","y","Coleoptera",2,2018-01-17,2018-01-20,3
"5403",1173,"SaipanForbiAL3","Saipan","forbia","L3","r","w","Coleoptera",2,2018-01-17,2018-01-20,3
"5404",1180,"SaipanForbiAL3","Saipan","forbia","L3","b","w","Coleoptera",2,2018-01-17,2018-01-20,3
"5405",1206,"SaipanForbiGridL2","Saipan","forbig","L2","b","y","Coleoptera",2,2018-01-17,2018-01-20,3
"5406",1213,"SaipanForbiGridL2","Saipan","forbig","L2","w","r","Coleoptera",2,2018-01-17,2018-01-20,3
"5407",1217,"SaipanForbiGridL2","Saipan","forbig","L2","r","r","Coleoptera",2,2018-01-17,2018-01-20,3
"5408",1262,"SaipanLADTAL2","Saipan","ladta","L2","r","y","Coleoptera",2,2018-01-17,2018-01-20,3
"5409",1282,"SaipanLADTGL2","Saipan","ladtg","L2","b","y","Coleoptera",2,2018-01-17,2018-01-20,3
"5410",1294,"SaipanLADTGL2","Saipan","ladtg","L2","r","y","Coleoptera",2,2018-01-17,2018-01-20,3
"5411",1357,"GuamAnaoL1","Guam","anao","L1","w","w","Formicidae",2,2018-01-12,2018-01-15,3
"5412",1364,"GuamAnaoL2","Guam","anao","L2","y","y","Formicidae",2,2018-01-12,2018-01-15,3
"5413",1365,"GuamAnaoL2","Guam","anao","L2","b","r","Formicidae",2,2018-01-12,2018-01-15,3
"5414",1367,"GuamAnaoL2","Guam","anao","L2","w","y","Formicidae",2,2018-01-12,2018-01-15,3
"5415",1374,"GuamAnaoL2","Guam","anao","L2","w","w","Formicidae",2,2018-01-12,2018-01-15,3
"5416",1388,"GuamAnaoL3","Guam","anao","L3","r","w","Formicidae",2,2018-01-12,2018-01-15,3
"5417",1390,"GuamAnaoL3","Guam","anao","L3","w","r","Formicidae",2,2018-01-12,2018-01-15,3
"5418",1402,"GuamNblasL1","Guam","nblas","L1","y","b","Formicidae",2,2018-01-12,2018-01-15,3
"5419",1461,"GuamRacetrackL2","Guam","race","L2","b","w","Formicidae",2,2018-01-12,2018-01-15,3
"5420",1464,"GuamRacetrackL2","Guam","race","L2","y","w","Formicidae",2,2018-01-12,2018-01-15,3
"5421",1465,"GuamRacetrackL2","Guam","race","L2","y","b","Formicidae",2,2018-01-12,2018-01-15,3
"5422",1468,"GuamRacetrackL2","Guam","race","L2","w","b","Formicidae",2,2018-01-12,2018-01-15,3
"5423",1469,"GuamRacetrackL2","Guam","race","L2","w","y","Formicidae",2,2018-01-12,2018-01-15,3
"5424",1474,"GuamRacetrackL3","Guam","race","L3","r","y","Formicidae",2,2018-01-12,2018-01-15,3
"5425",1490,"GuamRitiL1","Guam","riti","L1","w","y","Formicidae",2,2018-01-12,2018-01-15,3
"5426",1520,"GuamRitiL2","Guam","riti","L2","r","b","Formicidae",2,2018-01-12,2018-01-15,3
"5427",1537,"GuamSblasL1","Guam","sblas","L1","b","b","Formicidae",2,2018-01-12,2018-01-15,3
"5428",1538,"GuamSblasL1","Guam","sblas","L1","y","y","Formicidae",2,2018-01-12,2018-01-15,3
"5429",1541,"GuamSblasL1","Guam","sblas","L1","b","w","Formicidae",2,2018-01-12,2018-01-15,3
"5430",1557,"GuamSblasL2","Guam","sblas","L2","r","w","Formicidae",2,2018-01-12,2018-01-15,3
"5431",1562,"GuamSblasL2","Guam","sblas","L2","b","y","Formicidae",2,2018-01-12,2018-01-15,3
"5432",1565,"GuamSblasL2","Guam","sblas","L2","b","b","Formicidae",2,2018-01-12,2018-01-15,3
"5433",1611,"SaipanForbiAL2","Saipan","forbia","L2","w","y","Formicidae",2,2018-01-17,2018-01-20,3
"5434",1615,"SaipanForbiAL2","Saipan","forbia","L2","r","y","Formicidae",2,2018-01-17,2018-01-20,3
"5435",1660,"SaipanForbiGridL2","Saipan","forbig","L2","w","w","Formicidae",2,2018-01-17,2018-01-20,3
"5436",1722,"SaipanLADTAL3","Saipan","ladta","L3","w","y","Formicidae",2,2018-01-17,2018-01-20,3
"5437",1805,"GuamAnaoL1","Guam","anao","L1","w","w","Apoidea",2,2018-01-12,2018-01-15,3
"5438",2039,"SaipanForbiAL1","Saipan","forbia","L1","r","w","Apoidea",2,2018-01-17,2018-01-20,3
"5439",2051,"SaipanForbiAL2","Saipan","forbia","L2","y","b","Apoidea",2,2018-01-17,2018-01-20,3
"5440",2060,"SaipanForbiAL2","Saipan","forbia","L2","w","b","Apoidea",2,2018-01-17,2018-01-20,3
"5441",2061,"SaipanForbiAL2","Saipan","forbia","L2","w","w","Apoidea",2,2018-01-17,2018-01-20,3
"5442",2062,"SaipanForbiAL2","Saipan","forbia","L2","w","r","Apoidea",2,2018-01-17,2018-01-20,3
"5443",2067,"SaipanForbiAL3","Saipan","forbia","L3","r","y","Apoidea",2,2018-01-17,2018-01-20,3
"5444",2076,"SaipanForbiAL3","Saipan","forbia","L3","b","w","Apoidea",2,2018-01-17,2018-01-20,3
"5445",2081,"SaipanForbiAL3","Saipan","forbia","L3","y","w","Apoidea",2,2018-01-17,2018-01-20,3
"5446",2087,"SaipanForbiGridL1","Saipan","forbig","L1","b","b","Apoidea",2,2018-01-17,2018-01-20,3
"5447",2095,"SaipanForbiGridL1","Saipan","forbig","L1","r","b","Apoidea",2,2018-01-17,2018-01-20,3
"5448",2107,"SaipanForbiGridL2","Saipan","forbig","L2","w","b","Apoidea",2,2018-01-17,2018-01-20,3
"5449",2111,"SaipanForbiGridL2","Saipan","forbig","L2","r","b","Apoidea",2,2018-01-17,2018-01-20,3
"5450",2120,"SaipanForbiGridL3","Saipan","forbig","L3","w","r","Apoidea",2,2018-01-17,2018-01-20,3
"5451",2125,"SaipanForbiGridL3","Saipan","forbig","L3","y","b","Apoidea",2,2018-01-17,2018-01-20,3
"5452",2155,"SaipanLADTAL2","Saipan","ladta","L2","w","b","Apoidea",2,2018-01-17,2018-01-20,3
"5453",2178,"SaipanLADTGL2","Saipan","ladtg","L2","b","y","Apoidea",2,2018-01-17,2018-01-20,3
"5454",2187,"SaipanLADTGL2","Saipan","ladtg","L2","y","w","Apoidea",2,2018-01-17,2018-01-20,3
"5455",2190,"SaipanLADTGL2","Saipan","ladtg","L2","r","y","Apoidea",2,2018-01-17,2018-01-20,3
"5456",2194,"SaipanMTRLL1","Saipan","mtrl","L1","w","y","Apoidea",2,2018-01-17,2018-01-20,3
"5457",2198,"SaipanMTRLL1","Saipan","mtrl","L1","r","y","Apoidea",2,2018-01-17,2018-01-20,3
"5458",2207,"SaipanMTRLL1","Saipan","mtrl","L1","y","b","Apoidea",2,2018-01-17,2018-01-20,3
"5459",2220,"SaipanMTRLL2","Saipan","mtrl","L2","b","b","Apoidea",2,2018-01-17,2018-01-20,3
"5460",2225,"SaipanMTRLL2","Saipan","mtrl","L2","y","b","Apoidea",2,2018-01-17,2018-01-20,3
"5461",2227,"SaipanMTRLL3","Saipan","mtrl","L3","y","y","Apoidea",2,2018-01-17,2018-01-20,3
"5462",2256,"GuamAnaoL1","Guam","anao","L1","r","y","Crabronidae",2,2018-01-12,2018-01-15,3
"5463",2296,"GuamNblasL1","Guam","nblas","L1","b","w","Crabronidae",2,2018-01-12,2018-01-15,3
"5464",2332,"GuamNblasL3","Guam","nblas","L3","y","y","Crabronidae",2,2018-01-12,2018-01-15,3
"5465",2349,"GuamRacetrackL1","Guam","race","L1","y","w","Crabronidae",2,2018-01-12,2018-01-15,3
"5466",2356,"GuamRacetrackL2","Guam","race","L2","b","r","Crabronidae",2,2018-01-12,2018-01-15,3
"5467",2372,"GuamRacetrackL3","Guam","race","L3","y","w","Crabronidae",2,2018-01-12,2018-01-15,3
"5468",2376,"GuamRacetrackL3","Guam","race","L3","w","y","Crabronidae",2,2018-01-12,2018-01-15,3
"5469",2379,"GuamRacetrackL3","Guam","race","L3","b","w","Crabronidae",2,2018-01-12,2018-01-15,3
"5470",2380,"GuamRacetrackL3","Guam","race","L3","b","y","Crabronidae",2,2018-01-12,2018-01-15,3
"5471",2476,"GuamSblasL3","Guam","sblas","L3","w","y","Crabronidae",2,2018-01-12,2018-01-15,3
"5472",2509,"SaipanForbiAL2","Saipan","forbia","L2","w","w","Crabronidae",2,2018-01-17,2018-01-20,3
"5473",2535,"SaipanForbiGridL1","Saipan","forbig","L1","b","b","Crabronidae",2,2018-01-17,2018-01-20,3
"5474",2540,"SaipanForbiGridL1","Saipan","forbig","L1","b","y","Crabronidae",2,2018-01-17,2018-01-20,3
"5475",2545,"SaipanForbiGridL1","Saipan","forbig","L1","w","r","Crabronidae",2,2018-01-17,2018-01-20,3
"5476",2549,"SaipanForbiGridL2","Saipan","forbig","L2","y","r","Crabronidae",2,2018-01-17,2018-01-20,3
"5477",2564,"SaipanForbiGridL3","Saipan","forbig","L3","y","r","Crabronidae",2,2018-01-17,2018-01-20,3
"5478",2567,"SaipanForbiGridL3","Saipan","forbig","L3","b","y","Crabronidae",2,2018-01-17,2018-01-20,3
"5479",2582,"SaipanLADTAL1","Saipan","ladta","L1","r","r","Crabronidae",2,2018-01-17,2018-01-20,3
"5480",2599,"SaipanLADTAL2","Saipan","ladta","L2","b","b","Crabronidae",2,2018-01-17,2018-01-20,3
"5481",2619,"SaipanLADTAL3","Saipan","ladta","L3","y","r","Crabronidae",2,2018-01-17,2018-01-20,3
"5482",2694,"GuamAnaoL1","Guam","anao","L1","r","b","Lepidoptera",2,2018-01-12,2018-01-15,3
"5483",2703,"GuamAnaoL1","Guam","anao","L1","r","r","Lepidoptera",2,2018-01-12,2018-01-15,3
"5484",2708,"GuamAnaoL2","Guam","anao","L2","y","y","Lepidoptera",2,2018-01-12,2018-01-15,3
"5485",2756,"GuamNblasL2","Guam","nblas","L2","r","b","Lepidoptera",2,2018-01-12,2018-01-15,3
"5486",2788,"GuamRacetrackL1","Guam","race","L1","y","y","Lepidoptera",2,2018-01-12,2018-01-15,3
"5487",2807,"GuamRacetrackL2","Guam","race","L2","y","r","Lepidoptera",2,2018-01-12,2018-01-15,3
"5488",2809,"GuamRacetrackL2","Guam","race","L2","y","b","Lepidoptera",2,2018-01-12,2018-01-15,3
"5489",2865,"GuamRitiL3","Guam","riti","L3","r","r","Lepidoptera",2,2018-01-12,2018-01-15,3
"5490",2891,"GuamSblasL1","Guam","sblas","L1","w","r","Lepidoptera",2,2018-01-12,2018-01-15,3
"5491",2936,"SaipanForbiAL1","Saipan","forbia","L1","b","y","Lepidoptera",2,2018-01-17,2018-01-20,3
"5492",2944,"SaipanForbiAL1","Saipan","forbia","L1","r","y","Lepidoptera",2,2018-01-17,2018-01-20,3
"5493",2957,"SaipanForbiAL2","Saipan","forbia","L2","w","w","Lepidoptera",2,2018-01-17,2018-01-20,3
